2,2
3,3
4,4
5,5
6,6
7,7
8,8
9,9
10,7
11,10
12,11
13,12
14,10
15,13
16,14
17,15
18,12
19,16
20,16
21,17
22,7
23,7
24,18
25,19
26,4
27,13
28,13
29,20
30,21
29,22
31,13
32,13
33,23
34,13
35,13
36,13
37,13
38,13
39,24
40,13
41,13
42,13
43,13
44,13
45,25
46,26
47,27
48,28
49,29
50,29
51,27
52,30
53,31
54,32
55,33
56,33
57,33
58,34
59,35
60,36
61,37
62,38
63,39
54,40
64,41
65,42
66,43
67,44
68,44
69,45
70,44
71,46
72,47
73,48
29,49
74,48
75,48
52,50
76,49
77,51
28,46
78,52
79,53
30,54
73,55
80,1
81,56
82,54
83,57
21,58
84,58
85,59
86,60
87,60
88,61
89,60
37,59
90,58
91,60
52,60
92,62
21,63
93,64
73,65
52,66
94,67
95,67
96,67
97,68
98,69
80,70
99,71
100,61
80,72
101,71
102,71
103,71
104,71
105,73
106,74
107,75
108,71
109,76
34,71
110,77
111,77
29,65
112,62
113,78
114,71
115,79
116,71
117,80
52,81
118,73
119,71
120,71
121,71
122,71
123,71
124,71
125,71
126,71
127,71
128,71
129,71
130,71
131,71
132,71
133,82
134,82
135,83
136,84
137,85
138,86
29,75
139,87
140,88
115,88
107,28
45,89
25,90
30,91
29,67
29,92
141,93
80,94
142,93
143,95
33,81
30,96
144,97
145,7
146,38
147,7
148,98
80,67
149,69
150,67
151,97
152,99
153,99
154,100
155,100
156,32
157,101
158,101
159,101
115,102
160,98
161,98
64,98
162,98
163,103
164,104
165,105
166,93
167,5
168,106
169,107
54,108
29,109
170,110
171,110
172,74
173,7
174,111
175,7
138,112
176,104
177,113
178,113
179,114
180,101
181,49
182,88
183,71
184,115
185,116
186,117
187,118
188,85
189,118
113,119
48,120
190,114
191,119
192,121
193,122
194,105
195,123
196,124
73,125
173,126
197,123
198,127
199,128
200,129
201,130
202,129
28,10
186,131
73,56
203,132
204,60
205,60
138,133
206,134
156,135
207,134
208,134
209,123
210,111
211,136
212,137
193,85
213,138
214,139
215,139
216,139
21,139
217,139
218,139
219,139
220,140
221,141
222,142
223,141
224,141
225,142
226,143
227,141
162,141
228,141
229,141
48,141
230,144
29,145
29,87
231,142
179,8
232,142
233,146
234,147
235,148
236,149
29,150
237,103
29,151
237,150
238,152
224,152
239,152
24,152
240,150
80,150
241,150
43,150
242,152
243,152
244,152
245,152
246,152
247,152
248,152
249,152
250,152
251,152
252,152
253,152
254,152
255,152
256,152
257,152
258,153
259,152
260,152
261,152
262,152
263,152
264,152
265,152
266,152
267,152
268,152
269,152
270,152
271,152
272,152
273,152
274,152
275,152
276,152
277,152
63,154
203,155
278,150
279,152
280,152
281,152
282,152
283,152
284,152
285,152
286,152
287,152
288,152
289,152
290,152
291,152
292,152
293,152
294,152
295,152
296,152
297,156
298,157
82,158
299,157
300,157
266,157
301,159
302,157
303,155
304,28
305,157
306,157
307,157
308,160
309,85
310,157
311,157
312,157
313,161
314,162
315,157
316,163
317,69
318,157
319,157
320,157
321,1
322,164
323,165
324,165
325,164
326,165
327,165
328,165
329,166
330,164
30,167
331,168
137,168
332,168
333,168
85,169
334,142
335,170
336,171
337,71
237,71
321,96
338,172
48,173
339,153
340,174
341,138
52,151
342,150
343,150
344,150
345,150
346,150
347,150
348,150
349,150
350,150
351,175
352,150
353,176
354,150
355,150
356,150
357,150
64,177
358,150
359,150
360,150
361,150
362,150
363,150
364,150
365,150
366,150
367,150
368,178
369,150
370,150
371,150
372,150
373,150
374,150
375,150
376,150
377,150
378,150
379,150
380,150
381,152
382,150
383,150
384,150
385,150
386,179
387,152
388,60
389,180
390,60
391,180
392,60
393,181
394,114
395,150
396,152
397,150
398,150
399,60
400,60
401,150
402,150
403,150
404,60
405,150
218,60
406,152
407,152
408,150
409,150
410,150
411,150
412,150
413,150
414,150
415,150
416,150
417,152
418,150
419,150
420,150
421,150
422,150
423,150
424,150
323,180
64,182
425,150
426,150
427,150
428,150
429,180
430,150
312,180
431,150
64,180
432,150
433,150
434,180
435,150
436,27
437,183
438,150
439,150
440,150
441,150
442,150
443,150
444,150
445,150
446,150
447,150
448,150
449,150
450,150
451,150
452,150
453,150
454,150
455,150
456,150
221,184
457,150
458,150
459,150
460,150
35,150
461,150
462,150
463,150
464,150
32,150
465,185
466,186
467,187
245,150
468,150
76,188
469,184
470,189
471,189
472,189
162,190
52,190
473,173
474,189
475,189
476,189
113,191
99,190
477,192
478,193
64,188
479,194
480,195
481,189
482,189
483,189
484,189
485,189
50,189
486,189
487,90
488,189
489,189
423,196
490,197
491,196
492,198
493,196
494,198
495,168
496,180
29,199
497,200
498,201
499,111
500,195
501,195
502,95
503,202
504,195
64,25
505,111
506,203
507,194
508,198
339,204
509,205
510,206
511,207
512,208
325,209
513,210
514,211
515,211
196,197
516,197
517,212
64,199
518,213
519,208
31,214
520,214
507,130
521,214
519,211
522,214
512,130
30,190
523,215
524,216
525,217
526,218
29,219
512,220
527,32
528,218
512,221
419,222
529,222
530,223
531,224
29,214
21,225
532,226
531,227
317,227
533,228
534,29
535,229
536,56
537,225
538,230
539,214
30,214
540,97
531,231
84,214
541,232
542,97
390,214
169,214
408,111
543,225
544,233
545,234
546,225
52,235
192,214
52,236
64,194
547,225
526,237
548,225
31,71
221,225
52,229
48,225
228,225
199,238
549,239
550,88
551,225
218,194
552,205
553,225
554,88
555,225
549,240
542,241
317,242
556,243
557,244
64,245
558,44
438,246
559,246
560,247
29,248
561,249
562,148
563,250
542,251
52,252
564,253
312,253
565,253
563,231
552,220
64,252
566,171
567,254
563,56
568,255
569,256
570,118
571,257
542,51
64,258
572,259
573,260
574,259
101,51
575,261
29,262
576,263
577,255
570,243
578,264
579,189
162,265
162,264
30,265
580,264
581,266
582,267
583,222
84,268
584,95
585,95
586,205
587,269
313,270
586,271
192,272
588,273
589,272
590,274
591,275
592,110
593,276
594,130
567,253
563,277
595,278
596,279
597,269
597,280
91,281
598,281
599,280
600,280
527,282
601,283
602,284
603,285
30,286
29,287
604,288
605,289
588,97
606,290
607,97
608,291
609,292
610,168
611,273
612,293
613,294
614,176
615,295
30,152
390,152
588,296
616,297
563,251
617,298
618,299
619,131
620,291
590,294
64,300
621,301
21,302
228,302
520,58
206,302
622,303
617,304
623,72
624,58
625,136
626,270
627,136
563,214
628,227
629,58
162,305
630,58
608,305
228,305
227,305
628,306
631,307
632,307
633,136
634,136
635,305
636,58
632,308
637,309
30,310
638,311
639,256
640,164
641,311
642,311
643,311
644,312
645,313
646,314
647,315
648,316
649,317
29,302
187,318
650,290
526,319
651,320
652,321
653,273
30,27
654,322
49,323
655,228
656,246
657,324
658,195
552,208
659,325
660,206
526,142
607,326
653,110
661,327
563,328
59,329
662,322
563,330
663,85
664,331
665,195
666,332
667,332
668,333
669,334
670,71
338,335
671,336
221,337
607,338
672,256
663,332
673,339
674,340
675,341
676,342
677,171
678,171
679,171
680,343
681,171
660,59
542,59
682,344
683,345
408,346
684,18
64,347
685,324
686,348
687,8
436,349
688,324
542,350
689,179
690,322
691,351
313,208
692,352
693,353
52,233
520,354
154,355
694,351
695,353
162,355
696,168
697,171
698,88
699,353
700,356
701,353
671,155
660,155
671,357
615,358
702,359
29,259
703,359
704,228
218,333
431,360
705,361
706,157
707,157
708,362
674,363
709,253
710,157
711,364
192,364
162,364
52,364
712,365
713,36
714,36
715,366
716,353
717,353
718,367
78,353
719,368
720,353
721,353
722,369
697,214
723,370
724,370
725,370
726,353
727,353
728,353
729,371
730,372
731,373
732,371
240,353
733,374
734,27
735,375
218,302
685,376
736,353
30,377
64,377
162,377
218,377
210,377
390,377
737,353
615,378
52,377
499,379
206,377
702,377
621,377
615,341
221,353
738,1
739,380
740,97
741,381
683,381
742,353
29,382
743,382
744,330
745,383
229,384
746,259
747,385
748,385
749,353
750,369
328,386
751,278
752,353
583,369
594,234
29,387
48,388
753,389
754,389
52,389
197,389
755,389
756,389
757,390
