90347,19036,1,1254355200
79025,19036,1,1254355200
9947,19036,1,1254355200
25762,19036,1,1254355200
90348,11734,1,1254355200
90349,11734,1,1254355200
90350,11734,1,1254355200
51508,19036,1,1254355200
68573,19036,1,1254355200
4512,19036,1,1254355200
90351,19036,1,1254355200
90352,13139,1,1254355200
60284,19036,1,1254355200
90353,19036,1,1254355200
31169,19036,1,1254355200
90354,19036,1,1254355200
90355,19036,1,1254355200
52421,19036,1,1254355200
90356,8019,1,1254355200
90357,19036,1,1254355200
2262,19036,1,1254355200
14348,19036,1,1254355200
16764,19036,1,1254355200
18591,19036,1,1254355200
90358,19036,1,1254355200
90359,19036,1,1254355200
3181,19036,1,1254355200
90360,19036,1,1254355200
90324,19036,1,1254355200
2262,16112,1,1254355200
90326,5476,1,1254355200
90361,1813,1,1254355200
2281,12798,1,1254355200
90362,13361,1,1254355200
90363,10345,1,1254355200
90364,1813,1,1254355200
29881,16913,1,1254355200
90362,7237,1,1254355200
113,19037,1,1254355200
90365,15782,1,1254355200
90366,18821,1,1254355200
90367,13139,1,1254355200
90368,8628,1,1254355200
85068,17638,1,1254355200
90369,11950,1,1254355200
5640,11026,1,1254355200
90370,11950,1,1254355200
90371,5625,1,1254355200
90326,11183,1,1254355200
90370,13361,1,1254355200
90372,13361,1,1254355200
9792,15676,1,1254355200
90373,8792,1,1254355200
90374,16313,1,1254355200
984,16112,1,1254355200
90368,17963,1,1254355200
53493,16112,1,1254355200
6976,16344,1,1254355200
90375,7942,1,1254355200
86254,18183,1,1254355200
90376,9507,1,1254355200
90377,18591,1,1254355200
18934,16971,1,1254355200
90378,15782,1,1254355200
90379,19038,1,1254355200
90380,14992,1,1254355200
90381,171,1,1254355200
90382,15782,1,1254355200
90152,5245,1,1254355200
76083,16971,1,1254355200
546,18591,1,1254355200
90383,7029,1,1254355200
90383,16477,1,1254355200
90384,11734,1,1254355200
90385,242,1,1254355200
90386,10303,1,1254355200
90093,17828,1,1254355200
90005,6480,1,1254355200
90387,15782,1,1254355200
90325,15437,1,1254355200
36670,12289,1,1254355200
90388,16228,1,1254355200
2810,13139,1,1254355200
90387,17995,1,1254355200
90389,14835,1,1254355200
90390,3240,1,1254355200
6815,14835,1,1254355200
90391,11481,1,1254355200
90392,15009,1,1254355200
90393,6032,1,1254355200
90394,8499,1,1254355200
90395,944,1,1254355200
90389,10744,1,1254355200
89201,15782,1,1254355200
90396,6032,1,1254355200
90396,9467,1,1254355200
90397,503,1,1254355200
90398,13909,1,1254355200
89201,18111,1,1254355200
28410,17836,1,1254355200
90399,14835,1,1254355200
90400,18111,1,1254355200
20675,12598,1,1254355200
34815,8966,1,1254355200
34815,18463,1,1254355200
90401,10982,1,1254355200
45808,6034,1,1254355200
7852,13703,1,1254355200
90402,16684,1,1254355200
90403,18292,1,1254355200
52,16507,1,1254355200
34422,7783,1,1254355200
90404,19039,1,1254355200
90387,6967,1,1254355200
84667,19039,1,1254355200
20116,236,1,1254355200
90405,18848,1,1254355200
90406,14573,1,1254355200
28906,13139,1,1254355200
90407,19023,1,1254355200
90408,13139,1,1254355200
3059,1283,1,1254355200
90409,14573,1,1254355200
20953,13139,1,1254355200
90410,19040,1,1254355200
42213,4249,1,1254355200
90411,4249,1,1254355200
90412,1283,1,1254355200
90413,4249,1,1254355200
90414,6387,1,1254355200
21719,19041,1,1254355200
5507,9108,1,1254355200
90415,13272,1,1254355200
25241,19041,1,1254355200
90416,16946,1,1254355200
4359,19042,1,1254355200
38508,19043,1,1254355200
72590,19041,1,1254355200
90261,1794,1,1254355200
218,12077,1,1254355200
518,4255,1,1254355200
3407,4255,1,1254355200
64,4255,1,1254355200
90406,4560,1,1254355200
75794,3584,1,1254355200
4992,7556,1,1254355200
14303,3584,1,1254355200
518,17751,1,1254355200
19792,15503,1,1254355200
90417,15304,1,1254355200
90126,13834,1,1254355200
90418,419,1,1254355200
90419,5921,1,1254355200
90420,12945,1,1254355200
90421,19023,1,1254355200
36484,7783,1,1254355200
26627,4342,1,1254355200
90422,4205,1,1254355200
3186,14083,1,1254355200
38034,5267,1,1254355200
218,2098,1,1254355200
33105,12945,1,1254355200
82485,6791,1,1254355200
86600,17348,1,1254355200
19708,733,1,1254355200
90423,12771,1,1254355200
90424,12945,1,1254355200
218,728,1,1254355200
90425,13477,1,1254355200
50494,3226,1,1254355200
90426,346,1,1254355200
90427,13477,1,1254355200
90428,4594,1,1254355200
82703,16075,1,1254355200
40290,13477,1,1254355200
13431,4433,1,1254355200
90429,14470,1,1254355200
68722,3300,1,1254355200
90430,5346,1,1254355200
90431,19006,1,1254355200
90383,12231,1,1254355200
90432,12771,1,1254355200
87296,15304,1,1254355200
89972,1171,1,1254355200
90433,14577,1,1254355200
89950,14577,1,1254355200
90434,405,1,1254355200
89950,7556,1,1254355200
